class,age,expID,sessionID,filename,valid
dog,5,cdmrunv3,1535927928423.png,dog_sketch_age5_cdm_run_v31535927928423.png,1
key,3,cdmrunv4,1540156085249.png,key_sketch_age3_cdm_run_v41540156085249.png,1
cup,4,cdmrunv3,1534635797874.png,cup_sketch_age4_cdm_run_v31534635797874.png,1
house,3,cdmrunv3,1534623270254.png,house_sketch_age3_cdm_run_v31534623270254.png,1
house,6,cdmrunv3,1533760726982.png,house_sketch_age6_cdm_run_v31533760726982.png,1
tree,2,cdmrunv3,1533495027436.png,tree_sketch_age2_cdm_run_v31533495027436.png,1
couch,4,cdmrunv3,1529347199328.png,couch_sketch_age4_cdm_run_v31529347199328.png,1
dog,5,cdmrunv3,1535228633652.png,dog_sketch_age5_cdm_run_v31535228633652.png,1
car,5,cdmrunv3,1533075886243.png,car_sketch_age5_cdm_run_v31533075886243.png,1
frog,5,cdmrunv4,1540151409905.png,frog_sketch_age5_cdm_run_v41540151409905.png,1
airplane,5,cdmrunv3,1528923599219.png,airplane_sketch_age5_cdm_run_v31528923599219.png,1
couch,7,cdmrunv3,1532127192962.png,couch_sketch_age7_cdm_run_v31532127192962.png,1
person,3,cdmrunv3,1535917108620.png,person_sketch_age3_cdm_run_v31535917108620.png,1
rabbit,6,cdmrunv3,1528408575173.png,rabbit_sketch_age6_cdm_run_v31528408575173.png,1
bike,4,cdmrunv3,1530659023821.png,bike_sketch_age4_cdm_run_v31530659023821.png,1
dog,4,cdmrunv3,1535841492468.png,dog_sketch_age4_cdm_run_v31535841492468.png,1
fish,8,cdmrunv3,1533425000562.png,fish_sketch_age8_cdm_run_v31533425000562.png,1
frog,9,cdmrunv4,1541888726309.png,frog_sketch_age9_cdm_run_v41541888726309.png,1
airplane,10,cdmrunv3,1530654260988.png,airplane_sketch_age10_cdm_run_v31530654260988.png,1
frog,5,cdmrunv4,1541276548903.png,frog_sketch_age5_cdm_run_v41541276548903.png,1
chair,5,cdmrunv3,1528834869549.png,chair_sketch_age5_cdm_run_v31528834869549.png,1
dog,2,cdmrunv3,1533425233255.png,dog_sketch_age2_cdm_run_v31533425233255.png,1
bear,3,cdmrunv4,1542068063568.png,bear_sketch_age3_cdm_run_v41542068063568.png,1
bike,8,cdmrunv3,1531425150399.png,bike_sketch_age8_cdm_run_v31531425150399.png,1
couch,6,cdmrunv3,1528749624228.png,couch_sketch_age6_cdm_run_v31528749624228.png,1
car,3,cdmrunv3,1532990388310.png,car_sketch_age3_cdm_run_v31532990388310.png,1
car,3,cdmrunv3,1533841769890.png,car_sketch_age3_cdm_run_v31533841769890.png,1
train,4,cdmrunv4,1541980591412.png,train_sketch_age4_cdm_run_v41541980591412.png,1
couch,3,cdmrunv3,1530482623512.png,couch_sketch_age3_cdm_run_v31530482623512.png,1
cat,4,cdmrunv4,1538852792832.png,cat_sketch_age4_cdm_run_v41538852792832.png,1
frog,5,cdmrunv4,1537556090670.png,frog_sketch_age5_cdm_run_v41537556090670.png,1
bear,2,cdmrunv4,1539461676458.png,bear_sketch_age2_cdm_run_v41539461676458.png,1
chair,2,cdmrunv3,1531936445541.png,chair_sketch_age2_cdm_run_v31531936445541.png,1
scissors,5,cdmrunv4,1536534491463.png,scissors_sketch_age5_cdm_run_v41536534491463.png,1
person,5,cdmrunv3,1533671982464.png,person_sketch_age5_cdm_run_v31533671982464.png,1
car,4,cdmrunv3,1526250064091.png,car_sketch_age4_cdm_run_v31526250064091.png,1
phone,3,cdmrunv3,1531603065127.png,phone_sketch_age3_cdm_run_v31531603065127.png,1
bird,4,cdmrunv3,1531692039108.png,bird_sketch_age4_cdm_run_v31531692039108.png,1
bowl,5,cdmrunv3,1530647850978.png,bowl_sketch_age5_cdm_run_v31530647850978.png,1
cat,2,cdmrunv4,1537126055817.png,cat_sketch_age2_cdm_run_v41537126055817.png,1
couch,4,cdmrunv3,1530744749634.png,couch_sketch_age4_cdm_run_v31530744749634.png,1
phone,6,cdmrunv3,1528584599124.png,phone_sketch_age6_cdm_run_v31528584599124.png,1
boat,6,cdmrunv3,1534544826607.png,boat_sketch_age6_cdm_run_v31534544826607.png,1
bike,3,cdmrunv3,1529359199193.png,bike_sketch_age3_cdm_run_v31529359199193.png,1
dog,3,cdmrunv3,1527015704037.png,dog_sketch_age3_cdm_run_v31527015704037.png,1
tree,6,cdmrunv3,1526168752022.png,tree_sketch_age6_cdm_run_v31526168752022.png,1
key,8,cdmrunv4,1542057738079.png,key_sketch_age8_cdm_run_v41542057738079.png,1
house,7,cdmrunv3,1527872999599.png,house_sketch_age7_cdm_run_v31527872999599.png,1
bike,3,cdmrunv3,1528572105805.png,bike_sketch_age3_cdm_run_v31528572105805.png,1
phone,5,cdmrunv3,1532126921035.png,phone_sketch_age5_cdm_run_v31532126921035.png,1
train,7,cdmrunv4,1541971355611.png,train_sketch_age7_cdm_run_v41541971355611.png,1
couch,6,cdmrunv3,1528829999251.png,couch_sketch_age6_cdm_run_v31528829999251.png,1
airplane,4,cdmrunv3,1530730132348.png,airplane_sketch_age4_cdm_run_v31530730132348.png,1
sheep,4,cdmrunv4,1542062654769.png,sheep_sketch_age4_cdm_run_v41542062654769.png,1
car,7,cdmrunv3,1535826295814.png,car_sketch_age7_cdm_run_v31535826295814.png,1
frog,4,cdmrunv4,1541977171207.png,frog_sketch_age4_cdm_run_v41541977171207.png,1
boat,3,cdmrunv3,1533757367391.png,boat_sketch_age3_cdm_run_v31533757367391.png,1
tree,2,cdmrunv3,1533663428614.png,tree_sketch_age2_cdm_run_v31533663428614.png,1
phone,4,cdmrunv3,1530398644776.png,phone_sketch_age4_cdm_run_v31530398644776.png,1
tree,4,cdmrunv3,1533231737382.png,tree_sketch_age4_cdm_run_v31533231737382.png,1
fish,5,cdmrunv3,1533931810912.png,fish_sketch_age5_cdm_run_v31533931810912.png,1
bowl,6,cdmrunv3,1528845435187.png,bowl_sketch_age6_cdm_run_v31528845435187.png,1
chair,10,cdmrunv3,1529008817526.png,chair_sketch_age10_cdm_run_v31529008817526.png,1
house,2,cdmrunv3,1525990258467.png,house_sketch_age2_cdm_run_v31525990258467.png,1
phone,5,cdmrunv4,1537731511716.png,phone_sketch_age5_cdm_run_v41537731511716.png,1
bowl,7,cdmrunv3,1532034912264.png,bowl_sketch_age7_cdm_run_v31532034912264.png,1
boat,4,cdmrunv3,1534286468797.png,boat_sketch_age4_cdm_run_v31534286468797.png,1
phone,6,cdmrunv4,1542054777356.png,phone_sketch_age6_cdm_run_v41542054777356.png,1
cat,4,cdmrunv4,1540504608513.png,cat_sketch_age4_cdm_run_v41540504608513.png,1
frog,9,cdmrunv4,1540330512753.png,frog_sketch_age9_cdm_run_v41540330512753.png,1
person,3,cdmrunv3,1533769481903.png,person_sketch_age3_cdm_run_v31533769481903.png,1
rabbit,4,cdmrunv3,1531510739922.png,rabbit_sketch_age4_cdm_run_v31531510739922.png,1
car,10,cdmrunv3,1533327551553.png,car_sketch_age10_cdm_run_v31533327551553.png,1
cup,3,cdmrunv3,1534717566008.png,cup_sketch_age3_cdm_run_v31534717566008.png,1
bird,9,cdmrunv3,1531594552230.png,bird_sketch_age9_cdm_run_v31531594552230.png,1
phone,7,cdmrunv3,1531594033814.png,phone_sketch_age7_cdm_run_v31531594033814.png,1
house,4,cdmrunv3,1533938412798.png,house_sketch_age4_cdm_run_v31533938412798.png,1
cup,7,cdmrunv3,1534024394133.png,cup_sketch_age7_cdm_run_v31534024394133.png,1
car,8,cdmrunv3,1535320606662.png,car_sketch_age8_cdm_run_v31535320606662.png,1
phone,6,cdmrunv3,1531341196691.png,phone_sketch_age6_cdm_run_v31531341196691.png,1
phone,2,cdmrunv4,1536948320502.png,phone_sketch_age2_cdm_run_v41536948320502.png,1
chair,6,cdmrunv3,1531848222253.png,chair_sketch_age6_cdm_run_v31531848222253.png,1
person,2,cdmrunv3,1533240618116.png,person_sketch_age2_cdm_run_v31533240618116.png,1
cat,3,cdmrunv4,1542136481726.png,cat_sketch_age3_cdm_run_v41542136481726.png,1
person,2,cdmrunv3,1535048237506.png,person_sketch_age2_cdm_run_v31535048237506.png,1
car,6,cdmrunv3,1532548328580.png,car_sketch_age6_cdm_run_v31532548328580.png,1
house,2,cdmrunv3,1532804759926.png,house_sketch_age2_cdm_run_v31532804759926.png,1
bowl,6,cdmrunv3,1528320073908.png,bowl_sketch_age6_cdm_run_v31528320073908.png,1
fish,3,cdmrunv3,1534796290724.png,fish_sketch_age3_cdm_run_v31534796290724.png,1
airplane,7,cdmrunv3,1530817208588.png,airplane_sketch_age7_cdm_run_v31530817208588.png,1
sheep,2,cdmrunv4,1536442442740.png,sheep_sketch_age2_cdm_run_v41536442442740.png,1
chair,8,cdmrunv3,1528324269381.png,chair_sketch_age8_cdm_run_v31528324269381.png,1
dog,6,cdmrunv3,1534362900563.png,dog_sketch_age6_cdm_run_v31534362900563.png,1
cup,5,cdmrunv3,1534115334473.png,cup_sketch_age5_cdm_run_v31534115334473.png,1
dog,10,cdmrunv3,1532638082222.png,dog_sketch_age10_cdm_run_v31532638082222.png,1
bear,5,cdmrunv4,1541893747477.png,bear_sketch_age5_cdm_run_v41541893747477.png,1
scissors,9,cdmrunv4,1540330512753.png,scissors_sketch_age9_cdm_run_v41540330512753.png,1
scissors,4,cdmrunv4,1541977171207.png,scissors_sketch_age4_cdm_run_v41541977171207.png,1
tree,4,cdmrunv3,1534449229154.png,tree_sketch_age4_cdm_run_v31534449229154.png,1
tree,6,cdmrunv3,1525891955621.png,tree_sketch_age6_cdm_run_v31525891955621.png,1
bear,4,cdmrunv4,1540147652298.png,bear_sketch_age4_cdm_run_v41540147652298.png,1
bowl,3,cdmrunv3,1530639954189.png,bowl_sketch_age3_cdm_run_v31530639954189.png,1
bear,3,cdmrunv4,1536529414716.png,bear_sketch_age3_cdm_run_v41536529414716.png,1
cup,3,cdmrunv3,1533161917291.png,cup_sketch_age3_cdm_run_v31533161917291.png,1
bird,4,cdmrunv3,1528581653329.png,bird_sketch_age4_cdm_run_v31528581653329.png,1
dog,8,cdmrunv3,1533166611248.png,dog_sketch_age8_cdm_run_v31533166611248.png,1
tree,2,cdmrunv3,1532723229745.png,tree_sketch_age2_cdm_run_v31532723229745.png,1
fish,5,cdmrunv3,1532541152652.png,fish_sketch_age5_cdm_run_v31532541152652.png,1
bowl,6,cdmrunv3,1531771739798.png,bowl_sketch_age6_cdm_run_v31531771739798.png,1
car,2,cdmrunv3,1534964030288.png,car_sketch_age2_cdm_run_v31534964030288.png,1
fish,2,cdmrunv3,1526413722391.png,fish_sketch_age2_cdm_run_v31526413722391.png,1
car,4,cdmrunv3,1535574225677.png,car_sketch_age4_cdm_run_v31535574225677.png,1
train,6,cdmrunv4,1536525611330.png,train_sketch_age6_cdm_run_v41536525611330.png,1
person,5,cdmrunv3,1526674232751.png,person_sketch_age5_cdm_run_v31526674232751.png,1
airplane,10,cdmrunv3,1531690205443.png,airplane_sketch_age10_cdm_run_v31531690205443.png,1
chair,2,cdmrunv3,1531609233310.png,chair_sketch_age2_cdm_run_v31531609233310.png,1
cup,9,cdmrunv3,1533844614465.png,cup_sketch_age9_cdm_run_v31533844614465.png,1
fish,3,cdmrunv3,1533589784346.png,fish_sketch_age3_cdm_run_v31533589784346.png,1
bear,2,cdmrunv4,1540069771059.png,bear_sketch_age2_cdm_run_v41540069771059.png,1
couch,7,cdmrunv3,1531954185970.png,couch_sketch_age7_cdm_run_v31531954185970.png,1
tree,7,cdmrunv3,1533678925659.png,tree_sketch_age7_cdm_run_v31533678925659.png,1
dog,4,cdmrunv3,1535832962547.png,dog_sketch_age4_cdm_run_v31535832962547.png,1
fish,8,cdmrunv3,1534118008687.png,fish_sketch_age8_cdm_run_v31534118008687.png,1
house,3,cdmrunv3,1535749832868.png,house_sketch_age3_cdm_run_v31535749832868.png,1
person,6,cdmrunv3,1532992438456.png,person_sketch_age6_cdm_run_v31532992438456.png,1
scissors,5,cdmrunv4,1537556090670.png,scissors_sketch_age5_cdm_run_v41537556090670.png,1
fish,3,cdmrunv3,1532719492117.png,fish_sketch_age3_cdm_run_v31532719492117.png,1
frog,5,cdmrunv4,1536534491463.png,frog_sketch_age5_cdm_run_v41536534491463.png,1
person,3,cdmrunv3,1526078606222.png,person_sketch_age3_cdm_run_v31526078606222.png,1
train,8,cdmrunv4,1537733461054.png,train_sketch_age8_cdm_run_v41537733461054.png,1
fish,2,cdmrunv3,1533072750881.png,fish_sketch_age2_cdm_run_v31533072750881.png,1
dog,2,cdmrunv3,1535139490378.png,dog_sketch_age2_cdm_run_v31535139490378.png,1
phone,6,cdmrunv3,1532112982900.png,phone_sketch_age6_cdm_run_v31532112982900.png,1
key,7,cdmrunv4,1541184280597.png,key_sketch_age7_cdm_run_v41541184280597.png,1
bike,6,cdmrunv3,1528663382629.png,bike_sketch_age6_cdm_run_v31528663382629.png,1
key,3,cdmrunv4,1537743552683.png,key_sketch_age3_cdm_run_v41537743552683.png,1
chair,10,cdmrunv3,1527970199200.png,chair_sketch_age10_cdm_run_v31527970199200.png,1
chair,5,cdmrunv3,1530478097123.png,chair_sketch_age5_cdm_run_v31530478097123.png,1
phone,6,cdmrunv3,1531417799244.png,phone_sketch_age6_cdm_run_v31531417799244.png,1
airplane,3,cdmrunv3,1528578938334.png,airplane_sketch_age3_cdm_run_v31528578938334.png,1
bowl,3,cdmrunv3,1531688149251.png,bowl_sketch_age3_cdm_run_v31531688149251.png,1
scissors,2,cdmrunv4,1542067092447.png,scissors_sketch_age2_cdm_run_v41542067092447.png,1
fish,3,cdmrunv3,1534963570213.png,fish_sketch_age3_cdm_run_v31534963570213.png,1
bike,6,cdmrunv3,1528913040688.png,bike_sketch_age6_cdm_run_v31528913040688.png,1
phone,4,cdmrunv3,1530309361085.png,phone_sketch_age4_cdm_run_v31530309361085.png,1
rabbit,3,cdmrunv3,1530562128543.png,rabbit_sketch_age3_cdm_run_v31530562128543.png,1
chair,3,cdmrunv3,1528223120387.png,chair_sketch_age3_cdm_run_v31528223120387.png,1
boat,8,cdmrunv3,1533418945318.png,boat_sketch_age8_cdm_run_v31533418945318.png,1
bear,9,cdmrunv4,1536527300044.png,bear_sketch_age9_cdm_run_v41536527300044.png,1
rabbit,3,cdmrunv3,1531337830904.png,rabbit_sketch_age3_cdm_run_v31531337830904.png,1
rabbit,6,cdmrunv3,1529447595650.png,rabbit_sketch_age6_cdm_run_v31529447595650.png,1
car,4,cdmrunv3,1525975379407.png,car_sketch_age4_cdm_run_v31525975379407.png,1
cup,6,cdmrunv3,1532810871513.png,cup_sketch_age6_cdm_run_v31532810871513.png,1
phone,6,cdmrunv3,1528828941425.png,phone_sketch_age6_cdm_run_v31528828941425.png,1
house,3,cdmrunv3,1533147248561.png,house_sketch_age3_cdm_run_v31533147248561.png,1
key,2,cdmrunv4,1541885836725.png,key_sketch_age2_cdm_run_v41541885836725.png,1
bowl,5,cdmrunv3,1529692265577.png,bowl_sketch_age5_cdm_run_v31529692265577.png,1
boat,5,cdmrunv3,1534268537168.png,boat_sketch_age5_cdm_run_v31534268537168.png,1
person,3,cdmrunv3,1526423557040.png,person_sketch_age3_cdm_run_v31526423557040.png,1
rabbit,5,cdmrunv3,1531521447859.png,rabbit_sketch_age5_cdm_run_v31531521447859.png,1
scissors,2,cdmrunv4,1540576438112.png,scissors_sketch_age2_cdm_run_v41540576438112.png,1
airplane,3,cdmrunv3,1531670399646.png,airplane_sketch_age3_cdm_run_v31531670399646.png,1
boat,7,cdmrunv3,1527793036538.png,boat_sketch_age7_cdm_run_v31527793036538.png,1
boat,7,cdmrunv3,1535231468323.png,boat_sketch_age7_cdm_run_v31535231468323.png,1
cup,6,cdmrunv3,1534713944934.png,cup_sketch_age6_cdm_run_v31534713944934.png,1
bear,3,cdmrunv4,1539466782907.png,bear_sketch_age3_cdm_run_v41539466782907.png,1
tree,3,cdmrunv3,1534792432132.png,tree_sketch_age3_cdm_run_v31534792432132.png,1
couch,9,cdmrunv3,1531594948181.png,couch_sketch_age9_cdm_run_v31531594948181.png,1
bird,10,cdmrunv3,1529364077632.png,bird_sketch_age10_cdm_run_v31529364077632.png,1
key,7,cdmrunv4,1542059690515.png,key_sketch_age7_cdm_run_v41542059690515.png,1
airplane,8,cdmrunv3,1528406399205.png,airplane_sketch_age8_cdm_run_v31528406399205.png,1
boat,8,cdmrunv3,1534199471118.png,boat_sketch_age8_cdm_run_v31534199471118.png,1
boat,8,cdmrunv3,1535838516023.png,boat_sketch_age8_cdm_run_v31535838516023.png,1
key,3,cdmrunv4,1541367861088.png,key_sketch_age3_cdm_run_v41541367861088.png,1
couch,3,cdmrunv3,1531774926854.png,couch_sketch_age3_cdm_run_v31531774926854.png,1
bike,8,cdmrunv3,1529176355431.png,bike_sketch_age8_cdm_run_v31529176355431.png,1
dog,4,cdmrunv3,1533832381357.png,dog_sketch_age4_cdm_run_v31533832381357.png,1
bear,2,cdmrunv4,1541192829790.png,bear_sketch_age2_cdm_run_v41541192829790.png,1
tree,4,cdmrunv3,1533676898644.png,tree_sketch_age4_cdm_run_v31533676898644.png,1
boat,8,cdmrunv3,1533241608392.png,boat_sketch_age8_cdm_run_v31533241608392.png,1
dog,5,cdmrunv3,1532979795589.png,dog_sketch_age5_cdm_run_v31532979795589.png,1
bike,2,cdmrunv3,1529272799029.png,bike_sketch_age2_cdm_run_v31529272799029.png,1
bird,3,cdmrunv3,1530650975302.png,bird_sketch_age3_cdm_run_v31530650975302.png,1
key,2,cdmrunv4,1536346618057.png,key_sketch_age2_cdm_run_v41536346618057.png,1
bike,10,cdmrunv3,1530397434537.png,bike_sketch_age10_cdm_run_v31530397434537.png,1
bike,6,cdmrunv3,1531339757178.png,bike_sketch_age6_cdm_run_v31531339757178.png,1
cat,3,cdmrunv4,1541269463776.png,cat_sketch_age3_cdm_run_v41541269463776.png,1
house,10,cdmrunv3,1533327551553.png,house_sketch_age10_cdm_run_v31533327551553.png,1
key,3,cdmrunv4,1536526059073.png,key_sketch_age3_cdm_run_v41536526059073.png,1
chair,2,cdmrunv3,1530313521817.png,chair_sketch_age2_cdm_run_v31530313521817.png,1
bear,10,cdmrunv4,1541187472978.png,bear_sketch_age10_cdm_run_v41541187472978.png,1
phone,2,cdmrunv4,1539123265875.png,phone_sketch_age2_cdm_run_v41539123265875.png,1
frog,2,cdmrunv4,1540576438112.png,frog_sketch_age2_cdm_run_v41540576438112.png,1
cat,3,cdmrunv4,1536779132199.png,cat_sketch_age3_cdm_run_v41536779132199.png,1
tree,5,cdmrunv3,1533578333379.png,tree_sketch_age5_cdm_run_v31533578333379.png,1
bowl,7,cdmrunv3,1528481904629.png,bowl_sketch_age7_cdm_run_v31528481904629.png,1
fish,2,cdmrunv3,1534024836474.png,fish_sketch_age2_cdm_run_v31534024836474.png,1
key,4,cdmrunv4,1541377708430.png,key_sketch_age4_cdm_run_v41541377708430.png,1
boat,7,cdmrunv3,1534272694998.png,boat_sketch_age7_cdm_run_v31534272694998.png,1
bear,6,cdmrunv4,1541282871578.png,bear_sketch_age6_cdm_run_v41541282871578.png,1
airplane,5,cdmrunv3,1530747522330.png,airplane_sketch_age5_cdm_run_v31530747522330.png,1
frog,2,cdmrunv4,1542133434272.png,frog_sketch_age2_cdm_run_v41542133434272.png,1
airplane,3,cdmrunv3,1528222799238.png,airplane_sketch_age3_cdm_run_v31528222799238.png,1
person,5,cdmrunv3,1534712177017.png,person_sketch_age5_cdm_run_v31534712177017.png,1
chair,10,cdmrunv3,1529009014785.png,chair_sketch_age10_cdm_run_v31529009014785.png,1
cup,2,cdmrunv3,1526600614970.png,cup_sketch_age2_cdm_run_v31526600614970.png,1
tree,6,cdmrunv3,1534461222995.png,tree_sketch_age6_cdm_run_v31534461222995.png,1
fish,3,cdmrunv3,1535828280793.png,fish_sketch_age3_cdm_run_v31535828280793.png,1
car,2,cdmrunv3,1535396263601.png,car_sketch_age2_cdm_run_v31535396263601.png,1
sheep,6,cdmrunv4,1536449916714.png,sheep_sketch_age6_cdm_run_v41536449916714.png,1
tree,3,cdmrunv3,1535053325438.png,tree_sketch_age3_cdm_run_v31535053325438.png,1
car,3,cdmrunv3,1532643083491.png,car_sketch_age3_cdm_run_v31532643083491.png,1
key,3,cdmrunv4,1540581047662.png,key_sketch_age3_cdm_run_v41540581047662.png,1
sheep,10,cdmrunv4,1537649559247.png,sheep_sketch_age10_cdm_run_v41537649559247.png,1
couch,6,cdmrunv3,1531685252808.png,couch_sketch_age6_cdm_run_v31531685252808.png,1
rabbit,10,cdmrunv3,1531590758359.png,rabbit_sketch_age10_cdm_run_v31531590758359.png,1
car,5,cdmrunv3,1535927234711.png,car_sketch_age5_cdm_run_v31535927234711.png,1
car,6,cdmrunv3,1526251554792.png,car_sketch_age6_cdm_run_v31526251554792.png,1
phone,5,cdmrunv3,1528233345287.png,phone_sketch_age5_cdm_run_v31528233345287.png,1
airplane,5,cdmrunv3,1531510996461.png,airplane_sketch_age5_cdm_run_v31531510996461.png,1
cup,6,cdmrunv3,1526666150080.png,cup_sketch_age6_cdm_run_v31526666150080.png,1
person,5,cdmrunv3,1532982445797.png,person_sketch_age5_cdm_run_v31532982445797.png,1
sheep,5,cdmrunv4,1541895021967.png,sheep_sketch_age5_cdm_run_v41541895021967.png,1
train,2,cdmrunv4,1541185026142.png,train_sketch_age2_cdm_run_v41541185026142.png,1
rabbit,10,cdmrunv3,1532028701741.png,rabbit_sketch_age10_cdm_run_v31532028701741.png,1
cat,6,cdmrunv4,1541876945011.png,cat_sketch_age6_cdm_run_v41541876945011.png,1
fish,2,cdmrunv3,1535239000120.png,fish_sketch_age2_cdm_run_v31535239000120.png,1
bike,6,cdmrunv3,1531515586470.png,bike_sketch_age6_cdm_run_v31531515586470.png,1
bear,6,cdmrunv4,1540492118742.png,bear_sketch_age6_cdm_run_v41540492118742.png,1
cup,4,cdmrunv3,1534363758227.png,cup_sketch_age4_cdm_run_v31534363758227.png,1
chair,9,cdmrunv3,1531507200921.png,chair_sketch_age9_cdm_run_v31531507200921.png,1
bowl,5,cdmrunv3,1528224184593.png,bowl_sketch_age5_cdm_run_v31528224184593.png,1
bird,8,cdmrunv3,1528493095544.png,bird_sketch_age8_cdm_run_v31528493095544.png,1
phone,2,cdmrunv3,1530737035545.png,phone_sketch_age2_cdm_run_v31530737035545.png,1
couch,4,cdmrunv3,1530478955787.png,couch_sketch_age4_cdm_run_v31530478955787.png,1
person,2,cdmrunv3,1535239000120.png,person_sketch_age2_cdm_run_v31535239000120.png,1
phone,2,cdmrunv3,1531421007338.png,phone_sketch_age2_cdm_run_v31531421007338.png,1
house,5,cdmrunv3,1535923704206.png,house_sketch_age5_cdm_run_v31535923704206.png,1
train,2,cdmrunv4,1537737700861.png,train_sketch_age2_cdm_run_v41537737700861.png,1
boat,3,cdmrunv3,1534884740001.png,boat_sketch_age3_cdm_run_v31534884740001.png,1
key,6,cdmrunv4,1541282871578.png,key_sketch_age6_cdm_run_v41541282871578.png,1
bear,4,cdmrunv4,1541377708430.png,bear_sketch_age4_cdm_run_v41541377708430.png,1
house,10,cdmrunv3,1532807946580.png,house_sketch_age10_cdm_run_v31532807946580.png,1
bowl,3,cdmrunv3,1528493399220.png,bowl_sketch_age3_cdm_run_v31528493399220.png,1
bird,4,cdmrunv3,1530730808241.png,bird_sketch_age4_cdm_run_v31530730808241.png,1
house,10,cdmrunv3,1532635294487.png,house_sketch_age10_cdm_run_v31532635294487.png,1
fish,5,cdmrunv3,1532982445797.png,fish_sketch_age5_cdm_run_v31532982445797.png,1
fish,3,cdmrunv3,1534885094918.png,fish_sketch_age3_cdm_run_v31534885094918.png,1
cup,2,cdmrunv3,1535656954586.png,cup_sketch_age2_cdm_run_v31535656954586.png,1
tree,5,cdmrunv3,1526762362068.png,tree_sketch_age5_cdm_run_v31526762362068.png,1
key,2,cdmrunv4,1541192829790.png,key_sketch_age2_cdm_run_v41541192829790.png,1
bowl,10,cdmrunv3,1532120837108.png,bowl_sketch_age10_cdm_run_v31532120837108.png,1
frog,4,cdmrunv4,1540320464830.png,frog_sketch_age4_cdm_run_v41540320464830.png,1
person,3,cdmrunv3,1535828280793.png,person_sketch_age3_cdm_run_v31535828280793.png,1
bowl,3,cdmrunv3,1530728287403.png,bowl_sketch_age3_cdm_run_v31530728287403.png,1
couch,2,cdmrunv3,1529177200369.png,couch_sketch_age2_cdm_run_v31529177200369.png,1
house,3,cdmrunv3,1534028038620.png,house_sketch_age3_cdm_run_v31534028038620.png,1
car,3,cdmrunv3,1535227345649.png,car_sketch_age3_cdm_run_v31535227345649.png,1
fish,5,cdmrunv3,1534712177017.png,fish_sketch_age5_cdm_run_v31534712177017.png,1
house,4,cdmrunv3,1536013710996.png,house_sketch_age4_cdm_run_v31536013710996.png,1
cat,4,cdmrunv4,1539376942239.png,cat_sketch_age4_cdm_run_v41539376942239.png,1
chair,3,cdmrunv3,1529359199193.png,chair_sketch_age3_cdm_run_v31529359199193.png,1
chair,3,cdmrunv3,1528572105805.png,chair_sketch_age3_cdm_run_v31528572105805.png,1
car,10,cdmrunv3,1534877448781.png,car_sketch_age10_cdm_run_v31534877448781.png,1
airplane,10,cdmrunv3,1529019290226.png,airplane_sketch_age10_cdm_run_v31529019290226.png,1
bowl,3,cdmrunv3,1531427310944.png,bowl_sketch_age3_cdm_run_v31531427310944.png,1
tree,5,cdmrunv3,1525893976840.png,tree_sketch_age5_cdm_run_v31525893976840.png,1
person,10,cdmrunv3,1534794447774.png,person_sketch_age10_cdm_run_v31534794447774.png,1
dog,2,cdmrunv3,1534790164115.png,dog_sketch_age2_cdm_run_v31534790164115.png,1
dog,2,cdmrunv3,1535051855980.png,dog_sketch_age2_cdm_run_v31535051855980.png,1
bird,3,cdmrunv3,1531423486313.png,bird_sketch_age3_cdm_run_v31531423486313.png,1
dog,4,cdmrunv3,1532815307456.png,dog_sketch_age4_cdm_run_v31532815307456.png,1
tree,9,cdmrunv3,1536009954721.png,tree_sketch_age9_cdm_run_v31536009954721.png,1
car,3,cdmrunv3,1533850555503.png,car_sketch_age3_cdm_run_v31533850555503.png,1
bear,3,cdmrunv4,1540581047662.png,bear_sketch_age3_cdm_run_v41540581047662.png,1
bike,2,cdmrunv3,1531936445541.png,bike_sketch_age2_cdm_run_v31531936445541.png,1
phone,7,cdmrunv3,1528913633652.png,phone_sketch_age7_cdm_run_v31528913633652.png,1
couch,5,cdmrunv3,1529452799035.png,couch_sketch_age5_cdm_run_v31529452799035.png,1
dog,9,cdmrunv3,1526252261677.png,dog_sketch_age9_cdm_run_v31526252261677.png,1
key,9,cdmrunv4,1536527300044.png,key_sketch_age9_cdm_run_v41536527300044.png,1
bird,2,cdmrunv3,1528238200865.png,bird_sketch_age2_cdm_run_v31528238200865.png,1
boat,5,cdmrunv3,1534620015521.png,boat_sketch_age5_cdm_run_v31534620015521.png,1
dog,9,cdmrunv3,1526253458184.png,dog_sketch_age9_cdm_run_v31526253458184.png,1
house,5,cdmrunv3,1534448210635.png,house_sketch_age5_cdm_run_v31534448210635.png,1
bear,7,cdmrunv4,1541184280597.png,bear_sketch_age7_cdm_run_v41541184280597.png,1
fish,3,cdmrunv3,1526423557040.png,fish_sketch_age3_cdm_run_v31526423557040.png,1
sheep,8,cdmrunv4,1541372903587.png,sheep_sketch_age8_cdm_run_v41541372903587.png,1
cup,2,cdmrunv3,1533498448216.png,cup_sketch_age2_cdm_run_v31533498448216.png,1
cup,7,cdmrunv3,1533938702828.png,cup_sketch_age7_cdm_run_v31533938702828.png,1
house,9,cdmrunv3,1534453047819.png,house_sketch_age9_cdm_run_v31534453047819.png,1
sheep,3,cdmrunv4,1539458708022.png,sheep_sketch_age3_cdm_run_v41539458708022.png,1
